lat,lng,date
51.742648429619564, 5.496298973600679, 2016-07-24 15:07:49
51.47034017154002, 3.9577395316787625, 2019-10-01 16:05:24
51.92770900311701, 4.43291662611544, 2018-01-08 11:38:04
51.844773795292745, 4.887235654382418, 2016-06-21 09:27:54
51.91014525938484, 4.372832807351915, 2016-05-19 07:05:53
52.380891954621475, 4.853042416785914, 2019-09-02 10:43:23
52.11306112632672, 4.6841948312568285, 2019-09-13 23:07:44
52.0529046700007, 4.292294313654729, 2017-10-04 04:27:04
52.38051221131598, 4.614424158360595, 2017-12-24 21:52:09
52.04610235999388, 4.411466339960543, 2020-03-19 20:53:43
52.251361380928756, 5.230907244349365, 2019-07-12 15:30:35
52.08104038361166, 4.3841923429224945, 2016-06-23 05:51:31
52.06676371161476, 4.298249460283973, 2017-05-08 11:26:31
53.13285043653984, 6.0800979573313745, 2017-06-28 16:50:39
52.339842087833674, 4.921451604897185, 2018-08-24 22:51:12
52.13750530258336, 5.620434283380271, 2018-07-24 03:48:22
51.84524954611541, 4.547346780812206, 2017-10-13 10:52:50
52.24686302414502, 4.45376476178404, 2020-11-09 12:50:54
51.56783082786683, 5.090665475235085, 2018-08-11 13:27:41
52.082481103939635, 4.287018218390429, 2018-02-18 21:48:45
52.2678051820028, 4.837449693692194, 2017-02-24 11:43:23
51.44568836134999, 5.470079607416013, 2018-12-16 21:22:12
51.49839656059153, 5.322165820336693, 2018-05-22 18:40:35
51.9541159060105, 5.862216321478235, 2017-01-11 00:04:42
51.43199830187723, 4.3437967402142945, 2018-01-18 21:11:56
52.099461586530026, 4.257871004293797, 2017-03-17 13:33:29
52.05707887426794, 4.505631146594887, 2016-04-28 12:31:29
52.38557870687624, 4.871456203874532, 2021-02-10 18:31:50
52.38078232356277, 4.625226869184972, 2017-04-24 13:24:36
52.37666884153395, 4.629618527027895, 2016-10-06 07:17:51
52.4842674110298, 4.625476251552081, 2018-01-13 14:46:51
52.08919575690572, 4.351915486437068, 2018-07-06 10:41:45
52.17542547776294, 4.712307950117809, 2018-09-05 06:39:38
53.20097248515315, 6.5794569888182455, 2020-02-05 21:45:10
51.891145563512474, 4.492771779666489, 2017-06-04 17:52:42
51.931862763210326, 4.579940010074999, 2019-03-29 22:12:40
52.06216462417504, 4.482407754113125, 2018-03-03 19:59:35
52.663373980236926, 4.742142794676734, 2019-04-22 23:37:27
51.93316069623891, 4.482209455389092, 2017-03-30 03:20:30
51.8170368648201, 4.601893342289712, 2019-10-28 19:56:16
52.27402178652544, 5.173290238973072, 2020-04-12 23:17:22
52.22450699901688, 4.50253465036754, 2018-08-19 00:42:40
52.001488489693934, 4.4855336401257215, 2018-05-02 10:59:26
52.20727734913474, 5.129851866838946, 2019-08-07 06:48:33
51.92569304541618, 4.459029867835917, 2019-08-25 14:08:54
52.14452148019432, 4.520507735828819, 2019-10-01 22:07:07
52.086014714539445, 4.3324055463064, 2017-03-12 10:42:11
52.32202489870069, 4.753830500844621, 2019-05-19 08:15:44
51.43167202115183, 4.317672288377462, 2020-08-08 12:53:46
53.216687514639055, 5.546862168071953, 2019-05-06 00:13:48
52.29012671028783, 6.411642941077731, 2020-08-14 08:13:03
51.52229684664527, 4.444820337323895, 2019-06-06 05:28:45
52.20557223743498, 5.129997026244959, 2017-03-02 10:31:37
51.59451147864738, 4.696280513563259, 2019-02-21 17:21:59
52.39531801737333, 5.249238607291168, 2019-02-15 22:05:44
51.57558214896922, 4.629444368921306, 2017-11-11 12:36:18
52.63942957131686, 5.047304014502549, 2020-12-23 20:36:29
52.13409900041026, 5.905413678787939, 2020-08-15 20:17:41
51.93723609633972, 4.557448545399256, 2019-06-12 11:12:58
52.174624419768904, 5.303822880351799, 2018-12-29 00:29:29
51.91100008048002, 4.515472764488251, 2017-12-20 17:49:48
52.08767715821444, 4.235532046543469, 2020-09-26 02:55:19
51.99363626339098, 4.23007830786259, 2018-05-29 18:43:11
51.90222539107874, 4.43424584583372, 2016-09-23 01:06:11
52.0936053998695, 4.390315945506653, 2020-08-17 16:29:56
51.968380772796834, 4.751457326893226, 2019-07-12 12:31:48
52.402253856084975, 4.882354996191806, 2018-09-29 03:58:51
52.08557339597658, 4.739324231089574, 2017-07-29 21:35:18
51.9213503480846, 4.419647400664373, 2021-02-15 15:37:05
51.957557078967554, 4.493043482653734, 2016-06-23 04:34:21
52.351368396889924, 4.986948616127989, 2021-02-07 16:47:55
52.379704165322195, 4.821682027607727, 2018-03-04 15:00:01
50.91535683626686, 6.022050922432591, 2021-02-16 20:16:22
51.89057803277202, 4.521406579960728, 2019-08-02 17:28:12
52.08151093088018, 4.272629175829732, 2018-04-29 22:40:05
52.06351800919736, 4.284127564950161, 2018-06-01 08:05:33
52.39410846919444, 4.594187884849771, 2020-12-08 09:11:31
51.439028440646865, 5.385090152427725, 2016-06-08 02:01:47
51.88323144304998, 6.02360759095365, 2018-05-30 09:38:22
51.88247812142622, 4.484715361677501, 2016-04-15 18:08:21
52.345381967347244, 4.88069427728892, 2016-06-13 11:51:11
51.91603253094944, 4.419199035268728, 2020-02-11 11:24:15
51.9432174395419, 4.55928498531822, 2017-12-23 12:30:48
52.07958299479322, 5.259086150276566, 2018-03-05 20:13:25
52.396041166442686, 4.894038085819277, 2020-08-14 17:56:34
51.904507831052186, 4.468204675475597, 2019-03-21 19:13:14
52.3977171802157, 4.633170478914037, 2018-04-11 20:41:03
51.43061043662686, 5.490131033071284, 2017-10-28 01:06:54
52.08031239020148, 4.328951873649311, 2019-04-10 19:08:02
52.14144085137952, 4.411671239819238, 2018-05-31 12:25:42
52.37086019746627, 4.514844873521856, 2018-11-07 01:54:10
51.85190786314678, 4.344425675936926, 2019-03-09 03:09:38
52.062130425687194, 4.305845898633096, 2020-08-12 16:39:12
52.356578445895245, 4.813192229642572, 2019-12-25 23:55:16
51.86913641364294, 4.445194564652266, 2016-09-08 00:51:12
52.374120615282905, 4.909626246827764, 2018-03-04 15:35:03
51.6223936548906, 4.835681917126981, 2017-10-15 09:05:21
52.08318512770027, 4.273061874331339, 2020-09-21 23:04:52
51.503806635123325, 5.068680068446582, 2020-06-16 20:03:28
51.88153485746647, 4.39857719930043, 2020-06-17 22:28:52
52.04788256209626, 4.306067420001188, 2018-08-12 12:49:59
51.90497195049179, 4.225360586210465, 2019-10-22 01:47:48
52.013441282743415, 4.691723519582765, 2018-05-29 20:17:17
51.61472150544293, 4.972767857149367, 2017-08-09 15:41:08
51.94127520620319, 4.50109693073471, 2016-06-04 20:19:03
52.681051389444114, 4.907820811556872, 2019-09-27 00:14:45
52.36313747042781, 4.971039294568574, 2016-10-08 19:53:15
52.08817669484704, 4.405129712837092, 2016-12-23 22:07:31
52.1641176925389, 4.483332069224441, 2018-09-05 06:15:07
52.24045370532974, 5.201251534111138, 2016-07-11 12:12:26
52.03407652097086, 4.264926544840731, 2020-09-17 06:15:26
51.370176533800034, 5.723105164861153, 2020-12-08 17:10:05
52.01228509424731, 5.564493779746243, 2020-12-16 02:16:02
51.86517270699072, 4.684687844471486, 2020-07-03 14:20:43
51.81343419388198, 5.064403800034854, 2020-11-02 13:46:05
52.0515481822261, 4.332853361665983, 2017-07-16 13:24:25
51.588729997656756, 4.762852313828079, 2018-04-27 17:56:45
52.0895134863945, 4.4160881056218235, 2018-10-12 23:57:04
52.05311427091908, 4.282614326735205, 2017-09-01 12:48:41
52.06356214586585, 4.348111597604911, 2020-09-13 22:27:24
51.880222652014005, 4.499425434872071, 2016-06-11 07:30:43
52.27633906272225, 4.569403661905588, 2020-02-25 22:12:45
52.3723922127348, 4.870130537210309, 2017-01-13 00:14:10
52.19572429335094, 4.403238380961217, 2021-02-02 22:19:22
53.01035470435813, 6.564309498294899, 2018-03-21 17:08:26
51.97002972000702, 5.897181153817411, 2021-02-14 18:40:34
52.04601697698396, 4.3027547160374375, 2019-03-16 16:08:01
51.87973834590068, 4.488875579378137, 2018-03-14 14:33:06
52.0242064683178, 4.297613282523155, 2020-02-09 21:02:29
51.886486032463374, 4.473019257149085, 2018-04-30 02:02:19
51.81487970750461, 4.03508202123573, 2018-08-25 06:34:14
51.94080542187208, 4.553497989989052, 2019-01-24 14:03:33
52.062079492142786, 4.40116266844085, 2016-04-30 06:46:11
52.0804456226963, 4.276807634243187, 2016-06-23 02:57:29
52.01031920608884, 4.318545009889796, 2020-05-08 10:38:37
52.178234849467, 4.524655414179197, 2019-11-12 08:18:31
51.91528136889927, 4.476482593240349, 2021-02-12 19:18:25
51.89050451228091, 4.366674772753709, 2018-01-27 17:13:02
52.37447021670539, 4.83102949499642, 2020-08-12 17:45:20
53.19352350320872, 6.598730121739244, 2017-09-29 01:50:56
52.06027209895223, 4.2895573348915645, 2016-03-19 09:36:56
52.002256234680395, 5.9107992238701685, 2017-08-30 20:03:11
52.037276589596715, 4.707970705634089, 2017-09-09 14:44:55
52.26472939268938, 5.24362784743065, 2018-03-18 16:59:27
52.13027754167082, 4.394639764352181, 2017-07-12 23:15:49
51.94219211980283, 4.363600433081392, 2018-04-07 13:30:23
52.17161717568377, 4.525332112646016, 2020-08-24 18:05:51
52.34491994090776, 6.616590581555327, 2018-03-01 07:21:27
51.48324624043429, 5.530182424471655, 2016-11-12 20:17:04
52.00915010585643, 4.27320271122428, 2018-05-02 12:28:50
52.49827975211498, 5.432274563952175, 2017-03-17 10:16:11
52.18827554398629, 5.2778832526312724, 2016-12-06 19:48:13
52.50132514286505, 4.972291742277835, 2018-09-19 09:50:28
52.34282350363408, 4.91388857243164, 2021-01-09 10:20:59
51.85871300410187, 4.3434265499825075, 2019-01-20 12:05:36
51.834251277273374, 4.318294696778339, 2018-03-17 14:46:04
52.156432698002824, 6.203864120403233, 2016-12-07 08:36:29
52.14460002043006, 4.401466511266818, 2018-05-31 12:25:42
52.044545668540685, 4.238209468255296, 2020-06-17 23:08:29
51.86979152704569, 4.554566494090617, 2016-03-13 09:48:18
51.438758429387185, 4.915991315620812, 2021-02-14 16:02:04
52.78355154340584, 4.706745585762638, 2021-02-16 23:44:22
52.36862546565685, 4.953800915387244, 2019-06-16 15:37:41
52.14934843382365, 4.546752846566917, 2019-05-20 18:32:01
